,Category,Source,Country,Year,value,iso3
7974,Coffee,"Coffee beans, unroasted 1/",Colombia,2019,1140.4,COL
7975,Coffee,"Coffee beans, unroasted 1/",Honduras,2019,245.8,HND
7976,Coffee,"Coffee beans, unroasted 1/",Guatemala,2019,316.4,GTM
7977,Coffee,"Coffee beans, unroasted 1/",Nicaragua,2019,263.7,NIC
7978,Coffee,"Coffee, roasted and instant 2/",Switzerland,2019,360.2,CHE
7979,Coffee,"Coffee, roasted and instant 2/",Canada,2019,394.4,CAN
7980,Coffee,"Coffee, roasted and instant 2/",Italy,2019,120.3,ITA
7981,Coffee,"Coffee, roasted and instant 2/",Colombia,2019,48.1,COL
7982,Coffee,"Coffee, roasted and instant 2/",Mexico,2019,38.5,MEX
7983,Coffee,Coffee extracts and preparations 3/,Mexico,2019,102.9,MEX
7984,Coffee,Coffee extracts and preparations 3/,Colombia,2019,70.7,COL
7985,Coffee,Coffee extracts and preparations 3/,Brazil,2019,92.9,BRA
7986,Coffee,Coffee extracts and preparations 3/,India,2019,33.5,IND
7987,Coffee,Tea and mate,Japan,2019,62.4,JPN
7988,Coffee,Tea and mate,Canada,2019,96.7,CAN
7989,Coffee,Tea and mate,India,2019,67.6,IND
7990,Coffee,Spices,India,2019,224.5,IND
7991,Coffee,Spices,Mexico,2019,85.4,MEX
7992,Coffee,Spices,Spain,2019,62.2,ESP
7993,Coffee,Spices,Peru,2019,56.0,PER
7994,Coffee,Spices,Indonesia,2019,176.7,IDN
7995,Dairy,Total dairy products 1/,Italy,2019,375.4,ITA
7996,Dairy,Total dairy products 1/,Ireland,2019,260.1,IRL
7997,Dairy,Total dairy products 1/,New Zealand,2019,243.7,NZL
7998,Dairy,Total dairy products 1/,France,2019,202.3,FRA
7999,Dairy,Total dairy products 1/,Canada,2019,139.0,CAN
8000,Dairy,Total dairy products 1/,Mexico,2019,130.7,MEX
8001,Dairy,Total dairy products 1/,Spain,2019,98.9,ESP
8002,Dairy,"Cheese, fresh or processed",Italy,2019,372.6,ITA
8003,Dairy,"Cheese, fresh or processed",France,2019,173.8,FRA
8004,Dairy,"Cheese, fresh or processed",Spain,2019,98.9,ESP
8005,Dairy,"Cheese, fresh or processed",Switzerland,2019,89.2,CHE
8006,Dairy,"Cheese, fresh or processed",Ireland,2019,45.9,IRL
8007,Dairy,"Yogurt, buttermilk, or whey",New Zealand,2019,204.8,NZL
8008,Dairy,"Yogurt, buttermilk, or whey",Canada,2019,85.7,CAN
8009,Dairy,"Yogurt, buttermilk, or whey",France,2019,14.1,FRA
8010,Dairy,"Yogurt, buttermilk, or whey",Denmark,2019,10.5,DNK
8011,Dairy,"Yogurt, buttermilk, or whey",Germany,2019,11.2,DEU
8012,Dairy,"Yogurt, buttermilk, or whey",Mexico,2019,2.9,MEX
8013,Dairy,"Yogurt, buttermilk, or whey",Chile,2019,2.5,CHL
8014,Dairy,Milk and cream 2/,Mexico,2019,53.6,MEX
8015,Dairy,Milk and cream 2/,Chile,2019,21.7,CHL
8016,Dairy,Milk and cream 2/,Canada,2019,9.8,CAN
8017,Dairy,Milk and cream 2/,New Zealand,2019,3.9,NZL
8018,Dairy,Milk and cream 2/,Peru,2019,11.4,PER
8019,Dairy,Butter or spreads,Ireland,2019,213.4,IRL
8020,Dairy,Butter or spreads,New Zealand,2019,23.1,NZL
8021,Dairy,Butter or spreads,Mexico,2019,57.2,MEX
8022,Dairy,Butter or spreads,France,2019,14.1,FRA
8023,Dairy,Butter or spreads,India,2019,6.6,IND
8024,Dairy,Butter or spreads,Chile,2019,7.7,CHL
8025,Fish,Total fish and shellfish 1/,Canada,2019,3354.7,CAN
8026,Fish,Total fish and shellfish 1/,Chile,2019,2129.3,CHL
8027,Fish,Total fish and shellfish 1/,India,2019,2713.9,IND
8028,Fish,Total fish and shellfish 1/,Indonesia,2019,1851.9,IDN
8029,Fish,Total fish and shellfish 1/,Ecuador,2019,807.4,ECU
8030,Fish,"Whole fish--fresh, chilled, or frozen 2/",Canada,2019,759.3,CAN
8031,Fish,"Whole fish--fresh, chilled, or frozen 2/",Norway,2019,253.2,NOR
8032,Fish,"Whole fish--fresh, chilled, or frozen 2/",Chile,2019,105.3,CHL
8033,Fish,"Whole fish--fresh, chilled, or frozen 2/",Mexico,2019,147.7,MEX
8034,Fish,Fish fillets and mince,Chile,2019,1893.8,CHL
8035,Fish,Fish fillets and mince,Norway,2019,524.7,NOR
8036,Fish,Fish fillets and mince,Indonesia,2019,314.8,IDN
8037,Fish,Fish fillets and mince,Canada,2019,262.8,CAN
8038,Fish,"Shellfish, fresh or frozen 3/",Canada,2019,1901.7,CAN
8039,Fish,"Shellfish, fresh or frozen 3/",India,2019,2343.8,IND
8040,Fish,"Shellfish, fresh or frozen 3/",Ecuador,2019,526.4,ECU
8041,Fish,"Shellfish, fresh or frozen 3/",Indonesia,2019,869.3,IDN
8042,Fish,"Shellfish, fresh or frozen 3/",Argentina,2019,184.1,ARG
8043,Fish,"Shellfish, fresh or frozen 3/",Mexico,2019,363.7,MEX
8044,Fish,"Shellfish, fresh or frozen 3/",Japan,2019,71.4,JPN
8045,Fish,Prepared fish and shellfish 4/,Thailand,2019,940.2,THA
8046,Fish,Prepared fish and shellfish 4/,Indonesia,2019,653.2,IDN
8047,Fish,Prepared fish and shellfish 4/,India,2019,351.1,IND
8048,Fish,Prepared fish and shellfish 4/,Canada,2019,431.0,CAN
8049,Fish,Prepared fish and shellfish 4/,Ecuador,2019,165.1,ECU
8050,Fish,Prepared fish and shellfish 4/,Mexico,2019,69.6,MEX
8051,Fruits,Total fruit and preparations 1/,Mexico,2019,8487.6,MEX
8052,Fruits,Total fruit and preparations 1/,Peru,2019,1428.5,PER
8053,Fruits,Total fruit and preparations 1/,Chile,2019,2016.8,CHL
8054,Fruits,Total fruit and preparations 1/,Guatemala,2019,1239.3,GTM
8055,Fruits,Total fruit and preparations 1/,Costa Rica,2019,1087.1,CRI
8056,Fruits,Total fruit and preparations 1/,Canada,2019,713.9,CAN
8057,Fruits,Total fruit and preparations 1/,Brazil,2019,514.6,BRA
8058,Fruits,Total fruit and preparations 1/,Ecuador,2019,524.2,ECU
8059,Fruits,Total fruit and preparations 1/,Thailand,2019,522.9,THA
8060,Fruits,Fresh or chilled fruit 2/,Mexico,2019,7229.6,MEX
8061,Fruits,Fresh or chilled fruit 2/,Peru,2019,1296.3,PER
8062,Fruits,Fresh or chilled fruit 2/,Chile,2019,1694.8,CHL
8063,Fruits,Fresh or chilled fruit 2/,Guatemala,2019,1188.3,GTM
8064,Fruits,Fresh or chilled fruit 2/,Costa Rica,2019,939.0,CRI
8065,Fruits,Fresh or chilled fruit 2/,Ecuador,2019,428.0,ECU
8066,Fruits,Fresh or chilled fruit 2/,Honduras,2019,377.4,HND
8067,Fruits,Fresh or chilled fruit 2/,Colombia,2019,193.0,COL
8068,Fruits,Fresh or chilled fruit 2/,Canada,2019,203.4,CAN
8069,Fruits,Fresh or chilled fruit 2/,South Africa,2019,69.7,ZAF
8070,Fruits,Bananas and plantains,Guatemala,2019,972.0,GTM
8071,Fruits,Bananas and plantains,Ecuador,2019,366.5,ECU
8072,Fruits,Bananas and plantains,Costa Rica,2019,391.7,CRI
8073,Fruits,Bananas and plantains,Colombia,2019,172.9,COL
8074,Fruits,Bananas and plantains,Honduras,2019,216.5,HND
8075,Fruits,Bananas and plantains,Mexico,2019,215.3,MEX
8076,Fruits,Frozen fruit,Mexico,2019,223.6,MEX
8077,Fruits,Frozen fruit,Canada,2019,195.9,CAN
8078,Fruits,Frozen fruit,Chile,2019,163.0,CHL
8079,Fruits,Frozen fruit,Peru,2019,60.0,PER
8080,Fruits,Frozen fruit,Guatemala,2019,18.6,GTM
8081,Fruits,Frozen fruit,Costa Rica,2019,40.4,CRI
8082,Fruits,"Dried, prepared or preserved fruit 3/",Mexico,2019,616.3,MEX
8083,Fruits,"Dried, prepared or preserved fruit 3/",Canada,2019,257.6,CAN
8084,Fruits,"Dried, prepared or preserved fruit 3/",Thailand,2019,312.2,THA
8085,Fruits,"Dried, prepared or preserved fruit 3/",Chile,2019,99.6,CHL
8086,Fruits,Fruit juices 4/,Brazil,2019,426.0,BRA
8087,Fruits,Fruit juices 4/,Mexico,2019,418.1,MEX
8088,Fruits,Fruit juices 4/,Turkey,2019,131.5,TUR
8089,Fruits,Fruit juices 4/,Thailand,2019,154.2,THA
8090,Fruits,Fruit juices 4/,Canada,2019,57.0,CAN
8091,Fruits,Fruit juices 4/,Argentina,2019,156.4,ARG
8092,Grains,Total grains and products 1/,Canada,2019,5423.7,CAN
8093,Grains,Total grains and products 1/,Mexico,2019,1581.3,MEX
8094,Grains,Total grains and products 1/,Italy,2019,666.8,ITA
8095,Grains,Total grains and products 1/,Thailand,2019,902.3,THA
8096,Grains,Total grains and products 1/,India,2019,409.3,IND
8097,Grains,Total grains and products 1/,Germany,2019,357.6,DEU
8098,Grains,Total grains and products 1/,France,2019,290.3,FRA
8099,Grains,Total grains and products 1/,Australia,2019,189.6,AUS
8100,Grains,Bulk grains 2/,Canada,2019,873.2,CAN
8101,Grains,Bulk grains 2/,Thailand,2019,633.4,THA
8102,Grains,Bulk grains 2/,India,2019,229.2,IND
8103,Grains,Bulk grains 2/,Germany,2019,35.1,DEU
8104,Grains,Bulk grains 2/,Poland,2019,0.2,POL
8105,Grains,Bulk grains 2/,Argentina,2019,66.1,ARG
8106,Grains,Bulk grains 2/,Brazil,2019,87.7,BRA
8107,Grains,Wheat and products,Canada,2019,632.4,CAN
8108,Grains,Wheat and products,Australia,2019,169.1,AUS
8109,Grains,Wheat and products,Poland,2019,6.7,POL
8110,Grains,Wheat and products,Germany,2019,58.4,DEU
8111,Grains,Rice and products,Thailand,2019,633.3,THA
8112,Grains,Rice and products,India,2019,226.0,IND
8113,Grains,Rice and products,Pakistan,2019,37.7,PAK
8114,Grains,Milled grain products 3/,Canada,2019,674.1,CAN
8115,Grains,Milled grain products 3/,Australia,2019,169.2,AUS
8116,Grains,Milled grain products 3/,Mexico,2019,118.6,MEX
8117,Grains,Milled grain products 3/,Germany,2019,136.0,DEU
8118,Grains,Milled grain products 3/,Turkey,2019,95.5,TUR
8119,Grains,Milled grain products 3/,Thailand,2019,89.2,THA
8120,Grains,Cereal and bakery foods 4/5/,Canada,2019,3876.4,CAN
8121,Grains,Cereal and bakery foods 4/5/,Mexico,2019,1445.0,MEX
8122,Grains,Cereal and bakery foods 4/5/,Italy,2019,610.0,ITA
8123,Grains,Cereal and bakery foods 4/5/,France,2019,252.8,FRA
8124,Grains,Cereal and bakery foods 4/5/,Thailand,2019,179.8,THA
8125,Grains,Cereal and bakery foods 4/5/,Germany,2019,186.5,DEU
8126,Meats,"Total red meats, fresh and frozen 1/",Canada,2019,2356.8,CAN
8127,Meats,"Total red meats, fresh and frozen 1/",Australia,2019,2360.6,AUS
8128,Meats,"Total red meats, fresh and frozen 1/",Mexico,2019,1373.2,MEX
8129,Meats,"Total red meats, fresh and frozen 1/",New Zealand,2019,949.9,NZL
8130,Meats,"Total red meats, fresh and frozen 1/",Brazil,2019,27.0,BRA
8131,Meats,"Total red meats, fresh and frozen 1/",Uruguay,2019,209.8,URY
8132,Meats,"Total red meats, fresh and frozen 1/",Nicaragua,2019,296.4,NIC
8133,Meats,Fresh or chilled red meats 2/,Canada,2019,2113.3,CAN
8134,Meats,Fresh or chilled red meats 2/,Mexico,2019,1186.9,MEX
8135,Meats,Fresh or chilled red meats 2/,Australia,2019,595.7,AUS
8136,Meats,Fresh or chilled red meats 2/,Nicaragua,2019,53.7,NIC
8137,Meats,Fresh or chilled red meats 2/,New Zealand,2019,36.9,NZL
8138,Meats,Fresh or chilled red meats 2/,Argentina,2019,1.9,ARG
8139,Meats,Frozen red meats and parts,Australia,2019,981.7,AUS
8140,Meats,Frozen red meats and parts,New Zealand,2019,630.3,NZL
8141,Meats,Frozen red meats and parts,Brazil,2019,26.9,BRA
8142,Meats,Frozen red meats and parts,Canada,2019,240.6,CAN
8143,Meats,Frozen red meats and parts,Mexico,2019,179.8,MEX
8144,Meats,Frozen red meats and parts,Uruguay,2019,190.4,URY
8145,Meats,Fowl and other meats,Chile,2019,125.5,CHL
8146,Meats,Fowl and other meats,Canada,2019,110.4,CAN
8147,Meats,Fowl and other meats,New Zealand,2019,33.3,NZL
8148,Meats,Prepared meats 2/,Canada,2019,490.3,CAN
8149,Meats,Prepared meats 2/,Brazil,2019,325.9,BRA
8150,Meats,Prepared meats 2/,Italy,2019,143.5,ITA
8151,Meats,Prepared meats 2/,Mexico,2019,42.6,MEX
8152,Meats,Prepared meats 2/,Uruguay,2019,51.6,URY
8153,Meats,Prepared meats 2/,Poland,2019,47.6,POL
8154,Meats,Prepared meats 2/,Spain,2019,34.0,ESP
8155,Meats,Prepared meats 2/,New Zealand,2019,65.9,NZL
8156,Nuts,Total nuts 1/,Mexico,2019,763.9,MEX
8157,Nuts,Total nuts 1/,Canada,2019,155.1,CAN
8158,Nuts,Total nuts 1/,Thailand,2019,106.9,THA
8159,Nuts,Total nuts 1/,South Africa,2019,127.4,ZAF
8160,Nuts,Total nuts 1/,India,2019,65.8,IND
8161,Nuts,Total nuts 1/,Brazil,2019,68.3,BRA
8162,Nuts,Tree nuts 2/,Mexico,2019,705.5,MEX
8163,Nuts,Tree nuts 2/,South Africa,2019,121.0,ZAF
8164,Nuts,Tree nuts 2/,Brazil,2019,66.4,BRA
8165,Nuts,Tree nuts 2/,Thailand,2019,35.9,THA
8166,Nuts,Tree nuts 2/,Kenya,2019,55.1,KEN
8167,Nuts,Cashew nuts,Brazil,2019,48.3,BRA
8168,Nuts,Cashew nuts,Thailand,2019,13.3,THA
8169,Nuts,Cashew nuts,Nigeria,2019,5.7,NGA
8170,Nuts,Cashew nuts,India,2019,37.0,IND
8171,Nuts,Cashew nuts,Benin,2019,7.6,BEN
8172,Nuts,Prepared tree nuts 3/,Thailand,2019,70.5,THA
8173,Nuts,Prepared tree nuts 3/,Canada,2019,96.4,CAN
8174,Nuts,Prepared tree nuts 3/,Mexico,2019,24.0,MEX
8175,Nuts,Prepared tree nuts 3/,India,2019,19.8,IND
8176,Nuts,Prepared tree nuts 3/,Turkey,2019,17.1,TUR
8177,Nuts,Prepared tree nuts 3/,Israel,2019,33.3,ISR
8178,Nuts,Ground nuts,Mexico,2019,34.4,MEX
8179,Nuts,Ground nuts,Canada,2019,58.6,CAN
8180,Nuts,Ground nuts,Argentina,2019,26.6,ARG
8181,Nuts,Ground nuts,India,2019,4.1,IND
8182,Nuts,Ground nuts,Paraguay,2019,1.3,PRY
8183,Other,"Sauces, soups, prepared foods 1/2/",Singapore,2019,2973.4,SGP
8184,Other,"Sauces, soups, prepared foods 1/2/",Canada,2019,1306.4,CAN
8185,Other,"Sauces, soups, prepared foods 1/2/",Italy,2019,375.1,ITA
8186,Other,"Sauces, soups, prepared foods 1/2/",Mexico,2019,379.3,MEX
8187,Other,"Sauces, soups, prepared foods 1/2/",Thailand,2019,292.5,THA
8188,Other,"Sauces, soups, prepared foods 1/2/",Germany,2019,160.0,DEU
8189,Other,Essential oils 3/,Ireland,2019,2832.6,IRL
8190,Other,Essential oils 3/,Brazil,2019,110.6,BRA
8191,Other,Essential oils 3/,Mexico,2019,72.3,MEX
8192,Other,Essential oils 3/,India,2019,185.2,IND
8193,Other,Essential oils 3/,France,2019,161.6,FRA
8194,Other,Essential oils 3/,Canada,2019,74.2,CAN
8195,Other,Essential oils 3/,Italy,2019,39.0,ITA
8196,Other,Animal and other fats 4/,Canada,2019,259.6,CAN
8197,Other,Animal and other fats 4/,Australia,2019,19.1,AUS
8198,Other,Animal and other fats 4/,Brazil,2019,0.2,BRA
8199,Other,Animal and other fats 4/,Mexico,2019,42.4,MEX
8200,Other,Animal and other fats 4/,Uruguay,2019,0.6,URY
8201,Other,Animal and other fats 4/,Argentina,2019,1.1,ARG
8202,Other,Animal and other fats 4/,Norway,2019,68.9,NOR
8203,Other,Other edible products 5/6/,India,2019,497.4,IND
8204,Other,Other edible products 5/6/,Canada,2019,119.9,CAN
8205,Other,Other edible products 5/6/,Mexico,2019,140.2,MEX
8206,Other,Other edible products 5/6/,France,2019,162.4,FRA
8207,Other,Other edible products 5/6/,Spain,2019,114.5,ESP
8208,Other,Other edible products 5/6/,Italy,2019,71.5,ITA
8209,Other,Other edible products 5/6/,Germany,2019,121.4,DEU
8210,Sweets,Total sweeteners and candy 1/,Mexico,2019,1347.9,MEX
8211,Sweets,Total sweeteners and candy 1/,Canada,2019,785.8,CAN
8212,Sweets,Total sweeteners and candy 1/,Brazil,2019,269.1,BRA
8213,Sweets,Total sweeteners and candy 1/,Germany,2019,154.5,DEU
8214,Sweets,Total sweeteners and candy 1/,Turkey,2019,105.9,TUR
8215,Sweets,Total sweeteners and candy 1/,Guatemala,2019,146.0,GTM
8216,Sweets,Total sweeteners and candy 1/,Colombia,2019,128.2,COL
8217,Sweets,Total sweeteners and candy 1/,Argentina,2019,137.5,ARG
8218,Sweets,"Sugar, cane and beet 2/",Mexico,2019,569.4,MEX
8219,Sweets,"Sugar, cane and beet 2/",Brazil,2019,175.9,BRA
8220,Sweets,"Sugar, cane and beet 2/",Guatemala,2019,135.4,GTM
8221,Sweets,"Sugar, cane and beet 2/",El Salvador,2019,91.4,SLV
8222,Sweets,"Sugar, cane and beet 2/",Colombia,2019,96.6,COL
8223,Sweets,"Sugar, cane and beet 2/",Australia,2019,71.9,AUS
8224,Sweets,Other sweeteners and syrups 3/,Canada,2019,326.3,CAN
8225,Sweets,Other sweeteners and syrups 3/,Mexico,2019,95.5,MEX
8226,Sweets,Other sweeteners and syrups 3/,India,2019,87.5,IND
8227,Sweets,Other sweeteners and syrups 3/,Argentina,2019,80.5,ARG
8228,Sweets,Other sweeteners and syrups 3/,Brazil,2019,55.8,BRA
8229,Sweets,Other sweeteners and syrups 3/,New Zealand,2019,39.5,NZL
8230,Sweets,Confections 4/,Mexico,2019,683.0,MEX
8231,Sweets,Confections 4/,Canada,2019,450.7,CAN
8232,Sweets,Confections 4/,Germany,2019,140.5,DEU
8233,Sweets,Confections 4/,Turkey,2019,95.7,TUR
8234,Sweets,Confections 4/,Spain,2019,98.6,ESP
8235,Sweets,Confections 4/,Switzerland,2019,35.4,CHE
8236,Sweets,Confections 4/,Thailand,2019,37.7,THA
8237,Vegetables,Total vegetables and preparations 1/,Mexico,2019,7243.7,MEX
8238,Vegetables,Total vegetables and preparations 1/,Canada,2019,3033.9,CAN
8239,Vegetables,Total vegetables and preparations 1/,Peru,2019,581.6,PER
8240,Vegetables,Total vegetables and preparations 1/,Spain,2019,362.6,ESP
8241,Vegetables,Total vegetables and preparations 1/,Guatemala,2019,234.2,GTM
8242,Vegetables,Total vegetables and preparations 1/,Belgium,2019,112.2,BEL
8243,Vegetables,Fresh vegetables 2/,Mexico,2019,6294.2,MEX
8244,Vegetables,Fresh vegetables 2/,Canada,2019,1618.2,CAN
8245,Vegetables,Fresh vegetables 2/,Peru,2019,330.3,PER
8246,Vegetables,Fresh vegetables 2/,Guatemala,2019,150.6,GTM
8247,Vegetables,Fresh vegetables 2/,Costa Rica,2019,103.1,CRI
8248,Vegetables,Frozen vegetables,Mexico,2019,504.3,MEX
8249,Vegetables,Frozen vegetables,Canada,2019,137.8,CAN
8250,Vegetables,Frozen vegetables,Guatemala,2019,60.9,GTM
8251,Vegetables,Frozen vegetables,Ecuador,2019,49.2,ECU
8252,Vegetables,Frozen vegetables,Belgium,2019,41.4,BEL
8253,Vegetables,Dried vegetables 3/,Canada,2019,180.1,CAN
8254,Vegetables,Dried vegetables 3/,India,2019,40.2,IND
8255,Vegetables,Dried vegetables 3/,Mexico,2019,36.8,MEX
8256,Vegetables,Dried vegetables 3/,Nicaragua,2019,13.9,NIC
8257,Vegetables,Prepared or preserved vegetables 4/,Canada,2019,1117.5,CAN
8258,Vegetables,Prepared or preserved vegetables 4/,Mexico,2019,409.5,MEX
8259,Vegetables,Prepared or preserved vegetables 4/,Spain,2019,254.9,ESP
8260,Vegetables,Prepared or preserved vegetables 4/,Belgium,2019,66.2,BEL
8261,Vegetables,Prepared or preserved vegetables 4/,Peru,2019,205.4,PER
8262,VegOils,Total vegetable oils 1/,Canada,2019,1743.7,CAN
8263,VegOils,Total vegetable oils 1/,Indonesia,2019,882.4,IDN
8264,VegOils,Total vegetable oils 1/,Spain,2019,538.2,ESP
8265,VegOils,Total vegetable oils 1/,Italy,2019,497.0,ITA
8266,VegOils,Total vegetable oils 1/,Mexico,2019,166.1,MEX
8267,VegOils,Total vegetable oils 1/,Turkey,2019,58.6,TUR
8268,VegOils,Crude vegetable oils,Canada,2019,220.9,CAN
8269,VegOils,Crude vegetable oils,Argentina,2019,17.5,ARG
8270,VegOils,Crude vegetable oils,Mexico,2019,20.3,MEX
8271,VegOils,Crude vegetable oils,Indonesia,2019,39.6,IDN
8272,VegOils,Crude vegetable oils,Spain,2019,0.5,ESP
8273,VegOils,Refined vegetable oils 2/,Canada,2019,1522.8,CAN
8274,VegOils,Refined vegetable oils 2/,Indonesia,2019,842.8,IDN
8275,VegOils,Refined vegetable oils 2/,Italy,2019,496.9,ITA
8276,VegOils,Refined vegetable oils 2/,Spain,2019,537.7,ESP
8277,VegOils,Refined vegetable oils 2/,Mexico,2019,145.9,MEX
8278,VegOils,Refined vegetable oils 2/,Turkey,2019,54.8,TUR
8279,VegOils,Olive oil,Italy,2019,478.9,ITA
8280,VegOils,Olive oil,Spain,2019,476.8,ESP
8281,VegOils,Olive oil,Tunisia,2019,97.0,TUN
8282,VegOils,Olive oil,Turkey,2019,45.8,TUR
8283,VegOils,Olive oil,Greece,2019,43.0,GRC
8284,VegOils,Tropical oils 3/,Indonesia,2019,880.4,IDN
8285,VegOils,Tropical oils 3/,Malaysia,2019,440.8,MYS
8286,VegOils,Tropical oils 3/,Colombia,2019,12.7,COL
8287,VegOils,Tropical oils 3/,Sri Lanka,2019,19.9,LKA
8288,VegOils,Tropical oils 3/,Mexico,2019,3.7,MEX
8289,VegOils,Oilseeds 4/,Canada,2019,421.0,CAN
8290,VegOils,Oilseeds 4/,Brazil,2019,0.8,BRA
8291,VegOils,Oilseeds 4/,Argentina,2019,85.3,ARG
8292,VegOils,Oilseeds 4/,Chile,2019,34.2,CHL
8293,VegOils,Oilseeds 4/,India,2019,113.0,IND
8294,VegOils,Oilseeds 4/,Bulgaria,2019,32.8,BGR
8295,Animals,Total live animals 1/,Canada,2020,1151.6,CAN
8296,Animals,Total live animals 1/,Mexico,2020,929.9,MEX
8297,Animals,"Bovine animals, live",Canada,2020,872.7,CAN
8298,Animals,"Bovine animals, live",Mexico,2020,929.9,MEX
8299,Animals,"Swine, live",Canada,2020,243.2,CAN
8300,Animals,"Sheep and goats, live",Canada,2020,0.6,CAN
8301,Animals,Live poultry 2/,Canada,2020,35.0,CAN
8302,Animals,Bird eggs 3/,Canada,2020,38.3,CAN
8303,Animals,Bird eggs 3/,China,2020,7.5,CHN
8304,Animals,Bird eggs 3/,Thailand,2020,2.9,THA
8305,Animals,Bird eggs 3/,Turkey,2020,0.0,TUR
8306,Beverages,Total beverages 1/2/,Mexico,2020,4926.6,MEX
8307,Beverages,Total beverages 1/2/,Italy,2020,2486.8,ITA
8308,Beverages,Total beverages 1/2/,France,2020,1930.7,FRA
8309,Beverages,Total beverages 1/2/,Canada,2020,567.5,CAN
8310,Beverages,Total beverages 1/2/,New Zealand,2020,495.8,NZL
8311,Beverages,Total beverages 1/2/,Spain,2020,352.6,ESP
8312,Beverages,Total beverages 1/2/,Austria,2020,1072.1,AUT
8313,Beverages,Total beverages 1/2/,Australia,2020,344.0,AUS
8314,Beverages,Wine 3/,France,2020,1703.5,FRA
8315,Beverages,Wine 3/,Italy,2020,2106.7,ITA
8316,Beverages,Wine 3/,New Zealand,2020,489.0,NZL
8317,Beverages,Wine 3/,Spain,2020,342.5,ESP
8318,Beverages,Wine 3/,Australia,2020,319.3,AUS
8319,Beverages,Wine 3/,Argentina,2020,251.0,ARG
8320,Beverages,Wine 3/,Canada,2020,143.9,CAN
8321,Beverages,Malt beer,Mexico,2020,4150.9,MEX
8322,Beverages,Malt beer,Ireland,2020,147.9,IRL
8323,Beverages,Malt beer,Canada,2020,100.8,CAN
8324,Beverages,Malt beer,Germany,2020,68.6,DEU
8325,Beverages,Malt beer,Belgium,2020,333.6,BEL
8326,Beverages,Malt beer,Italy,2020,22.0,ITA
8327,Beverages,Nonalcoholic beverages 4/,Mexico,2020,554.3,MEX
8328,Beverages,Nonalcoholic beverages 4/,Canada,2020,322.8,CAN
8329,Beverages,Nonalcoholic beverages 4/,Italy,2020,358.1,ITA
8330,Beverages,Nonalcoholic beverages 4/,Austria,2020,1045.2,AUT
8331,Beverages,Nonalcoholic beverages 4/,Switzerland,2020,641.4,CHE
8332,Beverages,Nonalcoholic beverages 4/,France,2020,223.6,FRA
8333,Beverages,Liquors and liqueurs 5/,Mexico,2020,2668.2,MEX
8334,Beverages,Liquors and liqueurs 5/,France,2020,2367.7,FRA
8335,Beverages,Liquors and liqueurs 5/,Canada,2020,444.6,CAN
8336,Beverages,Liquors and liqueurs 5/,Ireland,2020,505.1,IRL
8337,Beverages,Liquors and liqueurs 5/,Italy,2020,104.2,ITA
8338,Beverages,Liquors and liqueurs 5/,Sweden,2020,224.9,SWE
8339,Cocoa,Total cocoa and products 1/,Canada,2020,1544.5,CAN
8340,Cocoa,Total cocoa and products 1/,Mexico,2020,553.7,MEX
8341,Cocoa,Total cocoa and products 1/,Ghana,2020,195.6,GHA
8342,Cocoa,Total cocoa and products 1/,Malaysia,2020,205.6,MYS
8343,Cocoa,Total cocoa and products 1/,Ecuador,2020,237.6,ECU
8344,Cocoa,Cocoa beans,Ecuador,2020,184.0,ECU
8345,Cocoa,Cocoa beans,Ghana,2020,139.3,GHA
8346,Cocoa,Cocoa beans,Papua New Guinea,2020,29.8,PNG
8347,Cocoa,Cocoa beans,Nigeria,2020,11.8,NGA
8348,Cocoa,"Cocoa paste, butter, and powder",Indonesia,2020,257.5,IDN
8349,Cocoa,"Cocoa paste, butter, and powder",Malaysia,2020,195.5,MYS
8350,Cocoa,"Cocoa paste, butter, and powder",Ghana,2020,56.3,GHA
8351,Cocoa,"Cocoa paste, butter, and powder",Ecuador,2020,50.9,ECU
8352,Cocoa,"Cocoa paste, butter, and powder",Canada,2020,37.7,CAN
